identityLineItemId,lineItemUnblendedCost,lineItemUsageStartDate,lineItemUsageEndDate,lineItemLineItemType,lineItemResourceId
fvyybxlaeysdetutq6bqfhb675l75b6wywecm4xtx7yljio2sddq,9.61,2023-07-05T00:00:00Z,2023-07-05T10:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-07-001
63dwzpm4wmygi6cc6n57vateilfsdswqbnvvclllurkj3on35b5a,9.61,2023-07-05T00:00:00Z,2023-07-05T10:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-01-001
fgx2uqvlry4xjvoqpb5ccjuhv34nu4fvjn22qnqmxmg4ya55jwxa,5.07,2023-07-05T00:00:00Z,2023-07-05T10:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-04-001
vzyugny3rovpdnr5uy5vqhdjy57qq72ltnpcar2phvwf3oqj3kca,9.61,2023-07-05T00:00:00Z,2023-07-05T10:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-03-002
tyaxpaefkfcicpoqo6rkglu4j5lkvb6vxn3at76xtgydmuuel4fa,2.41,2023-07-05T00:00:00Z,2023-07-05T10:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-02-001
ohfx6r4bjmb2yt2lzag44yekfa3y64nxmv3vsigvxy2rmlqpqesq,9.61,2023-07-05T00:00:00Z,2023-07-05T10:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-09-001
u7amtxwft3pdxhdyq3mtyery26i3rhsap2jdsbhigvfigfiiguwa,9.61,2023-07-05T00:00:00Z,2023-07-05T10:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-03-001
ohfx6r4bjmb2yt2lzag44yekfa3y64nxmv3vsigvxy2rmlqpqesq,19.22,2023-07-05T00:00:00Z,2023-07-05T20:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-09-001
lsmn7z25ocskhoez3ocfcj34sjprndgxbwkf762e54ancq46jgua,4.82,2023-07-05T00:00:00Z,2023-07-05T20:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-02-002
w72pap2pcuhj5yryfhxmp6pf5akuxsbzpmkci5mpp5uurhaieuvq,19.22,2023-07-05T00:00:00Z,2023-07-05T20:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-06-002
n22pb3soubtlui6fvzhfoysijke6elswkm5saknusm6abjacpaqa,4.122,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-user-fraud-01-001
qbdzqjq25fdi6j2vohbtzewbj4y7ywys65vvtqgldl632vofifwq,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-02-001
tyaxpaefkfcicpoqo6rkglu4j5lkvb6vxn3at76xtgydmuuel4fa,4.82,2023-07-05T00:00:00Z,2023-07-05T20:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-02-001
uf43huc565w635n37a4xxkolsv3qmpcu44r2oolyr6gxohtotd6a,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-03-001
kjdyjviticlkbw2rdadexn3xtqqryv3vaxeeo7d5kjkr4uy27i2q,16.488,2023-07-01T01:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-12-001
lwwefzn2gpmmecgdopdl7tbwxysvpxes4py2hbtfpycy3vm2krva,2.952,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-restaurants-01-001
qhmur6zsow3ilzxjreytxk25bbrnfzw73ggv4u7mkzkc4iuwchvq,11.52,2023-07-07T00:00:00Z,2023-07-08T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-active-session-tracker-01-001
2xiilx54336bvi2equ6h4anycmmr7qcnf7z7xazlq5hfixpxbt3a,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-03-002
2xiilx54336bvi2equ6h4anycmmr7qcnf7z7xazlq5hfixpxbt3a,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-03-002
qhmur6zsow3ilzxjreytxk25bbrnfzw73ggv4u7mkzkc4iuwchvq,11.52,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-active-session-tracker-01-001
5trnxoigso3zao7rd3rh3uqyx7tzcv4jmaxhdvcy6l4nfszvp7za,16.464,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-users-01-001
5ahdopmo5ws6jcf5umbu6zqqib756l3s7yrof3h7lb42qyhseija,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-003
vam3veixmktam2mw6rx5ukawadw3xxkr7ptrs3nwbx4fxd2kvasa,23.064,2023-07-06T00:00:00Z,2023-07-07T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-05-001
bd2vrre2yztcwnnnragvbzjuio52rbomy2xvuikjocw3hzc3ze6a,23.064,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-02-001
zs7opvoldmop4p4wt4mwnyryhmpksm6x3namf6tcn52b77qhq7yq,21.984,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-12-001
5trnxoigso3zao7rd3rh3uqyx7tzcv4jmaxhdvcy6l4nfszvp7za,16.464,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-users-01-001
2opzbikkuxb7mxtjorb5b775zpw26couv46vf6xbcdnmntxsxe6q,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-01-001
5ahdopmo5ws6jcf5umbu6zqqib756l3s7yrof3h7lb42qyhseija,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-003
rzp2scfwidp67nvkbfhkcf3bhcopazabncuaueqcosqmpogkjcnq,12.168,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-04-002
slemyyzbx2o3j7bm2znalh6zhmlthw7gvvu4jmohbsvbmmdv6vta,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-02-001
kw72oitz5lhvpi3n3cqnuim4si655slgwah4u24w6maoe6rzrcnq,5.784,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-04-002
vam3veixmktam2mw6rx5ukawadw3xxkr7ptrs3nwbx4fxd2kvasa,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-05-001
sbkr5yuqnbnkcvojocifn64ju2hbuz4wrdvs5woito3gkt46noma,4.809,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-user-fraud-01-001
ka233cuxnvidkhxmcshvwwzbzwqhcq6cutoqqonumrmtq6htrhxa,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-06-001
axozge4kjgd33fxytxbhxeqs4esifvogyqljnie4ub23wi3znrba,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-003
sjdi4t6heulxvzhkbeq76oy6jqpuoyhjglx23aqg55cwnbyxpx3a,23.064,2023-07-07T00:00:00Z,2023-07-08T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-09-002
hft5rsreamkqbg6lihamytyugqw2pgz2eddtnsu25y4o22gnbndq,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-10-002
f2kppmfmcwgqzxftgvkrdmu5maupcubbmtecyagkrimj4vzfmlta,23.064,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-02-002
i4onqkffv2i2mncw4zh2iuslxqr4bxp3nyppzxv2r5ylwphbyruq,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-06-002
vo4lrngo265zzwlffihttlz6ts5c2p3rmwojcaqiixicjw4zielq,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-02-002
jdxvxns4ekxfc3s6c63uysonhbcqilhu2jcprefj33xba7adhaca,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-06-001
zs4nldajqyaets3eg2lbg6lbyrkvdqumw3xlkq64ygkwn42lhdqq,23.064,2023-07-06T00:00:00Z,2023-07-07T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-07-002
ruslrqdl23ejpyz22fqd5jkkrp76wymox3rdnrbujz63onid3l7q,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-07-001
msj2l2v6egk2korrug7dnqz5oq6lbu5g6tj4e7pfqrgcipt6lxzq,10.076,2023-07-01T01:00:00Z,2023-07-01T22:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-11-001
3gw5mtx35jnybar73nhixhwpyuweevnmte5miq62toi7u6an7ueq,21.068,2023-07-06T00:00:00Z,2023-07-07T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-12-002
eac57haqflajubiashz5m6va3glal4xeagghil6g722s3dgjs73a,5.784,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-01-002
2opzbikkuxb7mxtjorb5b775zpw26couv46vf6xbcdnmntxsxe6q,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-01-001
smcoq65prv5pmwpwgrfj6cajj6n63aodmdceq74mhl535cppdeda,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-04-002
xibj3kehlckjtu3veh4ja2xolrxnwy2acvflo2pz2pxwr5gdcu7a,23.064,2023-07-07T00:00:00Z,2023-07-08T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-002
bsrf4h2hpl7rjz522ifjmlo3kky2zty3pi2girzucmviveehd2ma,21.984,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-13-002
xibj3kehlckjtu3veh4ja2xolrxnwy2acvflo2pz2pxwr5gdcu7a,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-002
i4onqkffv2i2mncw4zh2iuslxqr4bxp3nyppzxv2r5ylwphbyruq,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-06-002
mqc3lgrag3z23psmsc35b32inrc2bddww2xzuagewazbyil7lf6a,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-03-001
axozge4kjgd33fxytxbhxeqs4esifvogyqljnie4ub23wi3znrba,23.064,2023-07-07T00:00:00Z,2023-07-08T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-003
smcoq65prv5pmwpwgrfj6cajj6n63aodmdceq74mhl535cppdeda,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-04-002
rzp2scfwidp67nvkbfhkcf3bhcopazabncuaueqcosqmpogkjcnq,12.168,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-04-002
6v6jel6skmepqkkovdwtxqhkq3v4w74d22lltx5rkcvoppjbcuea,16.464,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-users-01-002
ka233cuxnvidkhxmcshvwwzbzwqhcq6cutoqqonumrmtq6htrhxa,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-06-001
ftbymqib2ylowuxmw4g6l5wndygznwbj4rwhghojkxt2naiamtia,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-001
mhaepsaimotxhnn4up7xtvtpenketgafzf3gjet45apwamozfw7a,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-08-001
vxugxz6hnvx6axbqazg5bdavziwmbs5lunfqp2iae2n7qspbjmsq,23.064,2023-07-06T00:00:00Z,2023-07-07T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-10-002
ruslrqdl23ejpyz22fqd5jkkrp76wymox3rdnrbujz63onid3l7q,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-07-001
5ahdopmo5ws6jcf5umbu6zqqib756l3s7yrof3h7lb42qyhseija,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-003
lgldzlm2g6uo5wenleqmzgla6rvrwegxxma3dcyi2p2mg6tpak3q,5.784,2023-07-06T00:00:00Z,2023-07-07T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-02-002
lybrxg4zmu7a6mao3roilaul5rnkue2hfmllzmj2jrywwb5mtwfa,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-05-001
kw72oitz5lhvpi3n3cqnuim4si655slgwah4u24w6maoe6rzrcnq,5.784,2023-07-06T00:00:00Z,2023-07-07T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-04-002
d4mrkfqtrk3ncj3niz2mlae4uvu3pxs2qee5gb3pm3zrkyi5p66q,3.435,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-002
nqads7wbje3w6hcqgqerwqfq2dwpxaebyj4f4bnmhy6rmwah3voa,23.064,2023-07-07T00:00:00Z,2023-07-08T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-09-001
vpzfmsukq5cza2erliehthnqtymnpzm6k7iu3fglag3r5gwrsysa,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-001
iobvczerok6oykrqpln4lloboonjwa7gxbuippe3pjbix46vufqa,2.952,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-restaurants-01-001
bd2vrre2yztcwnnnragvbzjuio52rbomy2xvuikjocw3hzc3ze6a,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-02-001
r7pa6jrc5alpbp3j6hch5apnt6n7sj7icbtar7fwqcmexeswj2wq,23.064,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-09-002
vo4lrngo265zzwlffihttlz6ts5c2p3rmwojcaqiixicjw4zielq,23.064,2023-07-06T00:00:00Z,2023-07-07T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-02-002
l3xmwtpipg7peabeyy7vlavw5nvbm35enfd5ivsftkogqgxhywzq,2.952,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-restaurants-01-002
gzf2yismglt2b3eybd4fcc7btlrtedulxbenblzvtquwhswr3qoq,23.064,2023-07-07T00:00:00Z,2023-07-08T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-10-001
lgldzlm2g6uo5wenleqmzgla6rvrwegxxma3dcyi2p2mg6tpak3q,5.784,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-02-002
bsrf4h2hpl7rjz522ifjmlo3kky2zty3pi2girzucmviveehd2ma,14.656,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-13-002
rk56bl4ersq3grm27orvql4wxf43bwhx7q76b7qyhrpxtl7k3kva,0.864,2023-07-07T00:00:00Z,2023-07-08T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-delivery-zones-01-001
5ahdopmo5ws6jcf5umbu6zqqib756l3s7yrof3h7lb42qyhseija,23.064,2023-07-06T00:00:00Z,2023-07-07T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-003
a56xzxbxwq3nib4nb6nmu7v2l34b6lqr4zgumim7f5ueyfq5o2da,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-08-001
5trnxoigso3zao7rd3rh3uqyx7tzcv4jmaxhdvcy6l4nfszvp7za,16.464,2023-07-07T00:00:00Z,2023-07-08T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-users-01-001
etuffqe4f6c53d3d6cis2kzrtzvmhxtwchsqbdp43xjva2n6w5ta,5.784,2023-07-06T00:00:00Z,2023-07-07T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-04-001
tpjbkkegufqrq3gjlugjozwplls7ea5z3mqq6zog5wlnee2av4ta,0.864,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-delivery-zones-01-002
slemyyzbx2o3j7bm2znalh6zhmlthw7gvvu4jmohbsvbmmdv6vta,23.064,2023-07-07T00:00:00Z,2023-07-08T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-02-001
gzf2yismglt2b3eybd4fcc7btlrtedulxbenblzvtquwhswr3qoq,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-10-001
gd4yvzjppamlifp6lfapwodwxnudswy2apwggyrsex7vsk5dlrda,3.893,2023-07-07T01:00:00Z,2023-07-08T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-001
lgldzlm2g6uo5wenleqmzgla6rvrwegxxma3dcyi2p2mg6tpak3q,5.784,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-02-002
q35kyqratzzg7inpsweqtqkprfnw7b3x4zt3aep46mihdwucel7q,23.064,2023-07-06T00:00:00Z,2023-07-07T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-04-001
qdizxrln7bmwqydyq4dgul5exsq6dqayyazi2vzd2ujjmzsmrlaq,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-05-002
yiawjpqgor76wurent4b2ik4iggzuczuggx6eoidniyfjx5rs2pa,12.168,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-04-001
qrmwks3rthasbysr5rcjxpb3pnzoi6rd2i77clxeod6k3bd7v45q,5.784,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-02-001
rpu5pnbbbz5ohqw2c567eg4sy6waln367465uzj2mr46efqxaf2q,23.064,2023-07-07T00:00:00Z,2023-07-08T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-basket-01-001
jdxvxns4ekxfc3s6c63uysonhbcqilhu2jcprefj33xba7adhaca,23.064,2023-07-07T00:00:00Z,2023-07-08T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-06-001
22imweics7taxnvnfm65ezaoy57tclk5pxkwkohjnyaj4lftliqa,23.064,2023-07-06T00:00:00Z,2023-07-07T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-04-001
ftbymqib2ylowuxmw4g6l5wndygznwbj4rwhghojkxt2naiamtia,23.064,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-001
d4mrkfqtrk3ncj3niz2mlae4uvu3pxs2qee5gb3pm3zrkyi5p66q,3.893,2023-07-07T01:00:00Z,2023-07-08T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-002
ka233cuxnvidkhxmcshvwwzbzwqhcq6cutoqqonumrmtq6htrhxa,23.064,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-06-001
etuffqe4f6c53d3d6cis2kzrtzvmhxtwchsqbdp43xjva2n6w5ta,5.784,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-04-001
q35kyqratzzg7inpsweqtqkprfnw7b3x4zt3aep46mihdwucel7q,23.064,2023-07-07T00:00:00Z,2023-07-08T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-04-001
hak3n2bagyqid3a7hz32oy5bghdrhsxt43gxxk7meplcvuvx6u3a,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-08-002
d4mrkfqtrk3ncj3niz2mlae4uvu3pxs2qee5gb3pm3zrkyi5p66q,4.122,2023-07-06T00:00:00Z,2023-07-07T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-002
2opzbikkuxb7mxtjorb5b775zpw26couv46vf6xbcdnmntxsxe6q,23.064,2023-07-06T00:00:00Z,2023-07-07T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-01-001
ppwt7dzzpsj4c5e6tenyu7vai4hbwhsb7rmdzwf5zebk73lknjnq,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-09-001
rzu76u4puqnqzvx2fxqzcrbxmih3zmvge3e6l2nhonf5ooacix7q,21.984,2023-07-07T00:00:00Z,2023-07-08T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-14-002
7h4rtecwjho2v75x2tgcxgrjil3swybxwijswqqsgxdycwn5zbdq,12.168,2023-07-07T00:00:00Z,2023-07-08T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-03-001
ka233cuxnvidkhxmcshvwwzbzwqhcq6cutoqqonumrmtq6htrhxa,23.064,2023-07-07T00:00:00Z,2023-07-08T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-06-001
zczlmgbdrqcjovdelvurntttiqrp4w2eriv33zhohoxbck7bpwaq,21.984,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-14-001
fffcevca3jva3hihhg2s4l5b5ca43niefkdgsa76ia2ym2i3z24a,5.784,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-01-001
22imweics7taxnvnfm65ezaoy57tclk5pxkwkohjnyaj4lftliqa,23.064,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-04-001
qrmwks3rthasbysr5rcjxpb3pnzoi6rd2i77clxeod6k3bd7v45q,5.784,2023-07-06T00:00:00Z,2023-07-07T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-02-001
msq6vub2ylfeje4arvhvd5bkfjppzeb4r6fi7gm3srr67oa654da,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-03-001
u5i5ersayebk5hfnq4fegi37tivdqyfptj5khwcftj6xq7uze3uq,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-basket-01-002
b2dvhefwcm4wczohrlvkwd4qixg4cctjki4dhxyzoj2hplruwbfq,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-03-002
slemyyzbx2o3j7bm2znalh6zhmlthw7gvvu4jmohbsvbmmdv6vta,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-02-001
